row_type,asset_id,asset_name,quarter,period_month,gl_account,account_name,raw_amount,target_line_code,target_statement,sign_multiplier,standardized_category,mapped_amount,status,line_code,normalized_amount,revenue_total,opex_total,capex_total,noi,net_cash_flow,excluded_or_unmapped_total
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,4100,Vacancy & Credit Loss,139306.850000000000,VACANCY,NOI,-1,opex,-139306.850000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,4100,Vacancy & Credit Loss,139306.850000000000,VACANCY,NOI,-1,opex,-139306.850000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,5000,Payroll & Benefits,110284.590000000000,PAYROLL,NOI,-1,opex,-110284.590000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,5000,Payroll & Benefits,110284.590000000000,PAYROLL,NOI,-1,opex,-110284.590000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,5000,Payroll & Benefits,110284.590000000000,PAYROLL,NOI,-1,opex,-110284.590000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,5100,Real Estate Taxes,66170.760000000000,TAXES,NOI,-1,opex,-66170.760000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,5100,Real Estate Taxes,66170.760000000000,TAXES,NOI,-1,opex,-66170.760000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,5100,Real Estate Taxes,66170.760000000000,TAXES,NOI,-1,opex,-66170.760000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,5200,Insurance,88227.670000000000,INSURANCE,NOI,-1,opex,-88227.670000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,5200,Insurance,88227.670000000000,INSURANCE,NOI,-1,opex,-88227.670000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,5200,Insurance,88227.670000000000,INSURANCE,NOI,-1,opex,-88227.670000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,5300,Utilities,88227.670000000000,UTILITIES,NOI,-1,capex,-88227.670000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,5300,Utilities,88227.670000000000,UTILITIES,NOI,-1,capex,-88227.670000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,5300,Utilities,88227.670000000000,UTILITIES,NOI,-1,capex,-88227.670000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,5400,Repairs & Maintenance,44113.840000000000,REPAIRS,NOI,-1,opex,-44113.840000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,5400,Repairs & Maintenance,44113.840000000000,REPAIRS,NOI,-1,opex,-44113.840000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,5400,Repairs & Maintenance,44113.840000000000,REPAIRS,NOI,-1,opex,-44113.840000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,5500,Property Management Fee,44113.840000000000,MGMT_FEE_PROP,NOI,-1,opex,-44113.840000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,5500,Property Management Fee,44113.840000000000,MGMT_FEE_PROP,NOI,-1,opex,-44113.840000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,5500,Property Management Fee,44113.840000000000,MGMT_FEE_PROP,NOI,-1,opex,-44113.840000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,4000,Gross Rental Revenue,837248.270000000000,RENT,NOI,1,opex,837248.270000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,4000,Gross Rental Revenue,837248.270000000000,RENT,NOI,1,opex,837248.270000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,4000,Gross Rental Revenue,837248.270000000000,RENT,NOI,1,opex,837248.270000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,4100,Vacancy & Credit Loss,147749.690000000000,VACANCY,NOI,-1,opex,-147749.690000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,4100,Vacancy & Credit Loss,147749.690000000000,VACANCY,NOI,-1,opex,-147749.690000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,4100,Vacancy & Credit Loss,147749.690000000000,VACANCY,NOI,-1,opex,-147749.690000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,5000,Payroll & Benefits,116968.510000000000,PAYROLL,NOI,-1,opex,-116968.510000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,5000,Payroll & Benefits,116968.510000000000,PAYROLL,NOI,-1,opex,-116968.510000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,5000,Payroll & Benefits,116968.510000000000,PAYROLL,NOI,-1,opex,-116968.510000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,5100,Real Estate Taxes,70181.100000000000,TAXES,NOI,-1,opex,-70181.100000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,5100,Real Estate Taxes,70181.100000000000,TAXES,NOI,-1,opex,-70181.100000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,5100,Real Estate Taxes,70181.100000000000,TAXES,NOI,-1,opex,-70181.100000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,5200,Insurance,93574.810000000000,INSURANCE,NOI,-1,opex,-93574.810000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,5200,Insurance,93574.810000000000,INSURANCE,NOI,-1,opex,-93574.810000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,5200,Insurance,93574.810000000000,INSURANCE,NOI,-1,opex,-93574.810000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,5300,Utilities,93574.810000000000,UTILITIES,NOI,-1,capex,-93574.810000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,5300,Utilities,93574.810000000000,UTILITIES,NOI,-1,capex,-93574.810000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,5300,Utilities,93574.810000000000,UTILITIES,NOI,-1,capex,-93574.810000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,5400,Repairs & Maintenance,46787.400000000000,REPAIRS,NOI,-1,opex,-46787.400000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,5400,Repairs & Maintenance,46787.400000000000,REPAIRS,NOI,-1,opex,-46787.400000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,5400,Repairs & Maintenance,46787.400000000000,REPAIRS,NOI,-1,opex,-46787.400000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,5500,Property Management Fee,46787.400000000000,MGMT_FEE_PROP,NOI,-1,opex,-46787.400000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,5500,Property Management Fee,46787.400000000000,MGMT_FEE_PROP,NOI,-1,opex,-46787.400000000000,mapped,,,,,,,,
ledger_entry,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,5500,Property Management Fee,46787.400000000000,MGMT_FEE_PROP,NOI,-1,opex,-46787.400000000000,mapped,,,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-10-01,,,,,,,,,,INSURANCE,-27900.410000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-10-01,,,,,,,,,,MGMT_FEES,-27900.410000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-10-01,,,,,,,,,,OTHER_INCOME,85409.410000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-10-01,,,,,,,,,,PAYROLL,-69751.020000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-10-01,,,,,,,,,,RENT,483986.640000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-10-01,,,,,,,,,,REPAIRS_MAINT,-41850.610000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-10-01,,,,,,,,,,TAXES,-55800.810000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-10-01,,,,,,,,,,UTILITIES,-55800.810000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,,,,,,,,,,INSURANCE,-28772.290000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,,,,,,,,,,MGMT_FEES,-28772.290000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,,,,,,,,,,OTHER_INCOME,88078.450000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,,,,,,,,,,PAYROLL,-71930.740000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,,,,,,,,,,RENT,499111.230000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,,,,,,,,,,REPAIRS_MAINT,-43158.440000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,,,,,,,,,,TAXES,-57544.590000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-11-01,,,,,,,,,,UTILITIES,-57544.590000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,,,,,,,,,,INSURANCE,-30516.070000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,,,,,,,,,,MGMT_FEES,-30516.070000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,,,,,,,,,,OTHER_INCOME,93416.540000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,,,,,,,,,,PAYROLL,-76290.170000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,,,,,,,,,,RENT,529360.390000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,,,,,,,,,,REPAIRS_MAINT,-45774.100000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,,,,,,,,,,TAXES,-61032.140000000000,,,,,,
normalized_line,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,2026-12-01,,,,,,,,,,UTILITIES,-61032.140000000000,,,,,,
quarter_summary,a1b2c3d4-0002-0020-0003-000000000002,Midtown Towers – Atlanta GA,2026Q4,,,,,,,,,,,,,1779362.66,871887.70,177936.27,907474.96,-724559.69,0
